X a:y(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
9.9916248,0.14657162,0.71003181
9.9956245,0.06975431,0.76201046
10.000625,0.18670869,0.88987237
10.005625,0.002123723,0.89769602
10.010625,0.0056368723,0.95213276
10.016625,-0.0015929362,1.0081456
10.020625,-0.01013418,1.050203
10.026625,0.078998864,1.0811868
10.030625,0.028330931,0.91460168
10.035625,-0.17680973,0.64091295
10.040625,-0.21870291,0.30570927
10.046625,-0.20265046,-0.10191754
10.050625,-0.21527256,-0.34318843
10.055625,-0.16880734,-0.74740839
10.060625,0.039333716,-0.9353866
10.065625,0.0050047762,-0.9344005
10.070625,0.048665117,-0.97465783
10.075625,0.053923707,-1.0055803
10.080625,0.034856129,-0.96108019
10.086625,-0.023913447,-0.85654771
10.090625,-0.065437496,-0.76833242
10.096625,-0.13659848,-0.59924197
10.100625,-0.19927193,-0.39583847
10.105625,-0.21474043,-0.067669183
10.111625,-0.19770072,0.30932653
10.115625,-0.15411401,0.51586294
10.120625,-0.0066194655,0.66668147
10.125625,0.056357987,0.82700801
10.130625,0.13546602,1.0132473
10.136625,0.16571766,1.0714377
10.140625,0.20880203,0.96697468
10.145625,0.32118517,0.75907367
10.151625,0.40546536,0.57605648
10.155625,0.40765658,0.46630991
10.160625,0.37310454,0.22081645
10.166625,0.34756735,-0.080719844
10.170625,0.32155591,-0.53069091
10.175625,0.2104796,-0.78134608
10.180625,0.15310553,-0.89072299
10.185625,0.13968192,-0.99734896
10.190625,0.12718341,-1.0949624
10.196625,0.12730323,-1.1586412
10.200625,0.14527045,-1.1577009
10.206625,0.18425068,-1.1324978
10.210625,0.21752651,-1.0958517
10.216625,0.33014435,-1.1021791
10.220625,0.4340153,-1.0786619
10.225625,0.29973602,-1.0223526
10.231625,0.24082407,-1.0882744
10.235625,0.26658559,-1.1635543
10.241625,0.16971935,-1.2633632
10.245625,0.14766745,-1.2314098
10.250625,0.15318124,-1.2139224
10.256625,0.03961334,-1.0418053
10.260625,-0.012598872,-0.97002274
10.266625,-0.060772687,-0.80784351
10.270625,-0.097609058,-0.41186151
10.275625,-0.10748872,0.067051582
10.281625,-0.043477856,0.57437783
10.285625,0.011172378,0.76035053
10.290625,0.061352968,0.88190413
10.296625,0.091771685,0.95967895
10.300625,0.1082729,1.0218781
10.306625,0.12153708,1.1183293
10.310625,0.14798237,1.1699467
10.315625,0.1193762,1.0456556
10.320625,0.084259875,1.1610181
10.325625,0.073088489,1.0739369
10.331625,0.10318847,1.0898862
10.335625,0.11803983,1.0884781
10.340625,0.14589494,1.1100295
10.345625,0.1784697,1.1218804
10.350625,0.18253207,1.0483572
10.356625,0.16762105,0.84043932
10.360625,0.1481594,0.59456158
10.365625,0.15107633,0.26828
10.370625,0.047684014,-0.046717562
10.375625,-0.015272559,-0.35052592
10.380625,0.037464172,-0.44242343
10.385625,0.056143925,-0.47605497
10.390625,0.095568374,-0.53066397
10.396625,0.17036201,-0.63029134
10.400625,0.22355521,-0.71398443
10.406625,0.29408845,-0.79798287
10.410625,0.37043202,-0.90225655
10.415625,0.31407559,-0.82367682
10.421625,0.28147271,-0.7172907
10.425625,0.19826965,-0.58459401
10.431625,0.10891964,-0.32543084
10.435625,0.057009686,-0.23083936
10.440625,0.052315786,0.15939024
10.445625,0.052713729,0.21616967
10.450625,0.097143918,0.30440125
10.456625,0.1205321,0.44492719
10.460625,0.20638366,0.5056414
10.465625,0.20273688,0.86065453
10.470625,0.35844177,0.77084953
10.475625,0.44177523,0.7642836
10.481625,0.49468568,0.60366964
10.485625,0.50101113,0.51249129
10.490625,0.42414615,0.20247096
10.495625,0.53355175,-0.002462277
10.500625,0.49306157,-0.31422505
10.506625,0.41905761,-0.60841876
10.510625,0.35289583,-0.75368083
10.516625,0.31664684,-0.73236817
10.520625,0.10661639,-0.88900894
10.525625,-0.025551653,-0.72619003
10.531625,-0.21382026,-0.49993715
10.535625,-0.2910122,-0.21592571
10.540625,-0.37361449,0.081737645
10.546625,-0.41013792,0.33776256
10.550625,-0.40168869,0.45800865
10.556625,-0.3443327,0.53552365
10.560625,-0.26229137,0.52215111
10.565625,-0.16444379,0.50074637
10.570625,-0.104595,0.49175432
10.575625,-0.059133876,0.49089456
10.580625,-0.049579408,0.49157408
10.585625,-0.084025271,0.47158641
10.590625,-0.095003217,0.39049047
10.595625,-0.11368069,0.24214016
10.601625,-0.12632197,-0.033335827
10.605625,-0.10728677,-0.24964872
10.610625,-0.09113083,-0.43859714
10.615625,-0.084936529,-0.77439797
10.620625,-0.063793592,-0.87633163
10.626625,-0.066129901,-0.8289811
10.630625,-0.090289496,-0.75466967
10.636625,-0.10540768,-0.53934193
10.640625,-0.062633164,-0.32789806
10.645625,-0.28073701,-0.1218094
10.651625,-0.25692576,0.12754296
10.655625,-0.4385936,0.30745947
10.661625,-0.51426899,0.58767897
10.665625,-0.49379644,0.64400744
10.670625,-0.57216865,0.53329331
10.676625,-0.61948669,0.52521557
10.680625,-0.57192814,0.53619629
10.685625,-0.53652853,0.57454926
10.690625,-0.55075055,0.68783939
10.695625,-0.52531415,0.75185192
10.701625,-0.51153159,0.7427575
10.705625,-0.55808944,0.69435012
10.710625,-0.62150574,0.56798977
10.716625,-0.72205669,0.34109941
10.720625,-0.79437804,0.18700637
10.725625,-0.77490878,0.17039454
10.730625,-0.77586335,0.18804735
10.735625,-0.77901727,0.19916594
10.740625,-0.80373853,0.20951279
10.745625,-0.80269402,0.22211267
10.750625,-0.79050297,0.24009852
10.756625,-0.76142704,0.22829142
10.760625,-0.74260944,0.22446369
10.766625,-0.69647723,0.18957752
10.770625,-0.64785266,0.28218377
10.775625,-0.58095342,0.36960265
10.780625,-0.5308634,0.4430486
10.785625,-0.4784987,0.45436668
10.790625,-0.40391183,0.37889501
10.796625,-0.34126136,0.23850946
10.800625,-0.29837298,0.13378716
10.806625,-0.28247792,0.012416407
10.810625,-0.27547508,-0.2052048
10.815625,-0.20179822,-0.22699098
10.821625,-0.16406097,-0.40893674
10.825625,-0.096442483,-0.49677265
10.831625,0.0072472179,-0.74986899
10.835625,0.10709622,-0.65602922
10.840625,0.079711907,-0.93762714
10.845625,0.15772204,-0.79033631
10.850625,0.15300089,-0.79938924
10.856625,0.2372108,-0.61673605
10.860625,0.24795561,-0.48515892
10.865625,0.26528105,-0.21436688
10.871625,0.27066943,0.31172678
10.875625,0.28499487,0.67991537
10.880625,0.23314336,0.85839868
10.885625,0.25591287,0.85069537
10.890625,0.31400555,0.72876424
10.896625,0.36998054,0.58074135
10.900625,0.40228075,0.51881927
10.906625,0.45040995,0.44027138
10.910625,0.47623393,0.23339964
10.915625,0.48450866,0.27646992
10.921625,0.48257276,0.27961758
10.925625,0.51144934,0.25771615
10.930625,0.48490047,0.28166801
10.935625,0.55044591,0.27770478
10.940625,0.56148285,0.25830257
10.946625,0.54417241,0.23623785
10.950625,0.57875025,0.23419775
10.955625,0.53955066,0.2133024
10.960625,0.51202589,0.10387783
10.965625,0.48197824,-0.0084352326
10.971625,0.44708315,-0.13972037
10.975625,0.40671587,-0.19731703
10.980625,0.46681449,-0.35923293
10.985625,0.37893975,-0.37799084
10.990625,0.33241197,-0.42675942
10.996625,0.25573495,-0.51803106
11.000625,0.22422084,-0.60567707
11.005625,0.21683793,-0.72149318
11.010625,0.10489862,-0.84050357
11.015625,0.086880662,-0.9061923
11.021625,0.028433137,-1.0237858
11.025625,-0.0093170004,-1.0809218
11.031625,-0.030373473,-1.1403224
11.035625,-0.13290249,-0.91665071
11.040625,-0.16578524,-0.67526454
11.046625,-0.20732161,-0.24862465
11.050625,-0.25795341,0.26410061
11.056625,-0.28237841,0.79144412
11.060625,-0.23132099,0.90056145
11.065625,-0.22811125,0.9322769
11.071625,-0.22123028,0.92015713
11.075625,-0.20425141,0.75498599
11.081625,-0.17992681,0.19737954
11.085625,-0.19211751,-0.21830553
11.090625,-0.225013,-0.82178926
11.096625,-0.23927268,-1.1201751
11.100625,-0.25297663,-1.0579979
11.106625,-0.27529493,-1.0833086
11.110625,-0.29230061,-1.1042233
11.115625,-0.31809792,-1.1016238
11.121625,-0.34346062,-0.95563525
11.125625,-0.38341779,-0.87074471
11.130625,-0.44954413,-0.67083937
11.136625,-0.54123062,-0.43952423
11.140625,-0.59214419,-0.28505793
11.146625,-0.63709968,-0.088350058
11.150625,-0.63349921,0.06762144
11.155625,-0.59505677,0.24152763
11.160625,-0.52023274,0.4345879
11.165625,-0.41247341,0.60787511
11.171625,-0.29252267,0.85612983
11.175625,-0.19438136,0.91402888
11.180625,-0.14306085,1.0179311
11.185625,-0.11304938,1.0646839
11.190625,-0.11684325,1.075684
11.196625,-0.11550862,1.0671636
11.200625,-0.11913875,1.0700432
11.205625,-0.098841608,1.0370244
11.210625,-0.025490727,1.0498327
11.215625,0.06563475,0.89573306
11.221625,0.16805434,0.66237962
11.225625,0.23450568,0.44509241
11.231625,0.2995404,0.070361912
11.235625,0.3261005,-0.25545356
11.240125,0.26367193,-0.39602789
11.245125,0.22825763,-0.48010281
11.250125,0.18768947,-0.5689761
11.256125,0.12305211,-0.68306661
11.260125,0.071277447,-0.79479629
11.266125,-0.013134661,-0.95748168
11.270125,-0.054448467,-1.0890337
11.275125,-0.10549009,-1.2413768
11.280125,-0.16387457,-1.111787
11.285125,-0.24361797,-0.94985759
11.291125,-0.25986904,-0.87579954
11.295125,-0.2493937,-0.9241631
11.300125,-0.17644456,-0.85843217
11.305125,-0.14384459,-1.0172998
11.310125,-0.030964235,-1.0036008
11.316125,0.057396021,-0.92436403
11.320125,0.078474641,-0.83695596
11.325125,0.13933903,-0.75718993
11.330125,0.12227394,-0.61818326
11.335125,0.071787052,-0.54556477
11.341125,0.040286351,-0.4845832
11.345125,0.048832484,-0.44909444
11.351125,0.059359979,-0.33410043
11.355125,0.060204275,-0.11227654
11.360125,0.12520753,0.19178911
11.366125,0.17262635,0.57795316
11.370125,0.17533115,0.64084971
11.375125,0.20555438,0.61818409
11.381125,0.25713181,0.59083074
11.385125,0.29192066,0.56338513
11.391125,0.33899912,0.57073224
11.395125,0.26264852,0.57979149
11.400125,0.36066753,0.60281885
11.405125,0.339715,0.5981909
11.410125,0.38163865,0.59907728
11.416125,0.38835472,0.59996921
11.420125,0.4558852,0.59345537
11.425125,0.48597541,0.41939777
11.430125,0.54587579,0.25506395
11.435125,0.63721025,0.070046864
11.440125,0.61317414,0.17526589
11.445125,0.63823009,0.18287411
11.450125,0.64588898,0.17171665
11.455125,0.56584466,0.034725357
11.460125,0.46112409,-0.1838482
11.465125,0.33604798,-0.3747187
11.471125,0.17639621,-0.46408141
11.475125,0.088929258,-0.4401789
11.481125,0.018599581,-0.39890057
11.485125,-0.10347012,-0.45096126
11.490125,-0.061278928,-0.25454193
11.496125,-0.11401695,-0.11371473
11.500125,-0.13880208,0.054216251
11.506125,-0.1700708,0.27457732
11.510125,-0.22542627,0.59420139
11.515125,-0.14492284,0.78303909
11.521125,-0.152845,0.84552491
11.525125,-0.16943656,0.78064448
11.531125,-0.18712664,0.74844289
11.535125,-0.22778116,0.66495168
11.540125,-0.23332934,0.71462339
11.545125,-0.20059045,0.71057111
11.550125,-0.22156216,0.70583022
11.556125,-0.24342637,0.65607756
11.560125,-0.22140923,0.62179559
11.565125,-0.18509762,0.63271689
11.570125,-0.23765573,0.62293708
11.575125,-0.21190174,0.61974591
11.581125,-0.14871675,0.58838379
11.585125,-0.1483874,0.55956692
11.590125,-0.092977405,0.53901434
11.595125,-0.072318152,0.45739937
11.600125,-0.06908875,0.36230212
11.606125,-0.068573877,0.20072021
11.610125,-0.062837385,0.060824297
11.616125,-0.04011466,-0.29631263
11.620125,-0.038543634,-0.51327825
11.625125,-0.066465288,-0.86681795
11.630125,0.044842046,-0.86152959
11.635125,0.047699086,-0.78693205
11.641125,0.012277198,-0.73396575
11.645125,-0.030427879,-0.78216267
11.650125,-0.034898985,-0.58083117
11.655625,-0.069976009,-0.38339242
11.660625,-0.049207695,-0.18824063
11.665625,-0.022373809,0.013476531
11.670625,0.031089135,0.16480312
11.675625,0.10648206,0.32433748
11.680625,0.14631376,0.47052413
11.686625,0.139156,0.62737423
11.690625,0.10560761,0.73819017
11.696625,0.022666728,0.84056503
11.700625,-0.037161123,0.82409918
11.705625,-0.095301308,0.69474244
11.710625,-0.13731912,0.48625109
11.715625,-0.12458266,0.1826728
11.721625,-0.054856766,-0.17820127
11.725625,0.045630939,-0.47725776
11.730625,0.1407845,-0.75220275
11.735625,0.20202656,-0.86467218
11.740625,0.24262211,-0.94442475
11.746625,0.26534674,-1.0088563
11.750625,0.24862798,-1.0231204
11.756625,0.20443666,-1.1006725
11.760625,0.23454975,-0.98382998
11.765625,0.20228018,-0.88579535
11.770625,0.18253833,-0.81786877
11.775625,0.13941933,-0.74739778
11.780625,0.10828571,-0.68815696
11.786625,0.075286254,-0.62636727
11.790625,0.062502973,-0.60597801
11.796625,0.059129927,-0.57621241
11.800625,0.042802494,-0.6102187
11.805625,0.05431921,-0.67700553
11.810625,0.10994878,-0.69656509
11.815625,0.181116,-0.67744559
11.821625,0.2278399,-0.59629887
11.825625,0.30652606,-0.51241612
11.830625,0.26090422,-0.24141778
11.835625,0.29912615,0.068065859
11.840625,0.22182082,0.35930875
11.846625,0.25365284,0.71958601
11.850625,0.26381361,0.87770778
11.855625,0.24797447,1.1952956
11.860625,0.2211121,1.1922048
11.865625,0.22781198,1.1604857
11.871625,0.25316793,1.1803198
11.875625,0.24590166,1.2379742
11.880625,0.26426816,1.2328272
11.885625,0.25663164,1.2639772
11.890625,0.24740392,1.2747381
11.896625,0.23683494,1.285918
11.900625,0.21592486,1.1369743
11.905625,0.20237458,0.82944673
11.910625,0.20096172,0.42217201
11.915625,0.21381456,0.12154341
11.921625,0.24684644,-0.23883912
11.925625,0.26964387,-0.38158709
11.931625,0.25458932,-0.53328526
11.935125,0.2389681,-0.59259611
11.940125,0.15774375,-0.65700632
11.945125,0.13253817,-0.48591226
11.950125,0.063582197,-0.51734501
11.956125,0.022293713,-0.5907408
11.960125,0.036762539,-0.55149603
11.965125,0.054651607,-0.54786652
11.970125,0.15695232,-0.61339182
11.975125,0.25803325,-0.61363745
11.981125,0.384307,-0.50367361
11.985125,0.44453377,-0.45740467
11.990125,0.49392289,-0.35874856
11.995125,0.59021908,-0.017576611
12.000125,0.56419975,0.046971429
12.005125,0.57775521,0.0171056
12.011125,0.5398801,0.11224762
12.015125,0.4917753,0.068536445
12.021125,0.25738308,0.14023192
12.025125,0.52713966,0.12120542
12.030125,0.45010233,0.22297135
12.036125,0.39395785,0.41076103
12.040125,0.18467399,0.55721468
12.045125,0.1145666,0.82851934
12.050125,0.017774103,0.99845707
12.055125,-0.091713496,1.1070397
12.060125,-0.22705685,0.98566765
12.066125,-0.37252066,0.67384028
12.070125,-0.45527452,0.51648933
12.075125,-0.61702096,0.2188672
12.080125,-0.68298721,0.20390762
12.085125,-0.67326701,0.22971897
12.090125,-0.67589885,0.22437935
12.096125,-0.67501223,0.23608947
12.100125,-0.66043752,0.27395263
12.106125,-0.64369714,0.25839132
12.110125,-0.64289021,0.24913889
12.115125,-0.65633768,0.27077454
12.120125,-0.61349952,0.22156028
12.125125,-0.63387424,0.20142855
12.131125,-0.67019063,0.099144511
12.135125,-0.62342763,0.12213313
12.140125,-0.62145048,0.066514261
12.146125,-0.63082039,-0.031080699
12.150125,-0.62635779,-0.095487721
12.155125,-0.57072181,-0.24588306
12.160125,-0.5309512,-0.42821231
12.165125,-0.50887245,-0.57103181
12.171125,-0.50311893,-0.71853912
12.175125,-0.52822042,-0.73378593
12.181125,-0.57159835,-0.73446035
12.185125,-0.60766453,-0.68309873
12.190125,-0.64929944,-0.53802365
12.196125,-0.71164572,-0.38646731
12.200125,-0.73857635,-0.24198592
12.206125,-0.4834899,-0.19119801
12.210125,-0.74203449,-0.036010213
12.215125,-0.73538196,-0.011903342
12.220625,-0.76801717,-0.013078956
12.225625,-0.85212594,-0.064660706
12.230625,-0.72993422,-0.046418924
12.236625,-0.69342571,0.0020836578
12.240625,-0.68273878,0.057219338
12.245625,-0.60010636,0.015396408
12.250625,-0.41479957,-0.083304018
12.255625,-0.26657677,-0.18408842
12.261625,-0.1759118,-0.38112414
12.265625,-0.13365191,-0.40108913
12.270625,-0.12769432,-0.38067418
12.275625,-0.11469641,-0.59491318
12.280625,-0.14726111,-0.58751231
12.286625,-0.151002,-0.48330674
12.290625,-0.11488172,-0.56473517
12.296625,-0.033688236,-0.52162218
12.300625,0.15430644,-0.42070171
12.305125,0.24312848,-0.41915089
12.310125,0.40258756,-0.32958904
12.315125,0.51739132,-0.14471032
12.321125,0.56285125,0.19146515
12.325125,0.56025338,0.42113876
12.331125,0.54483485,0.76613891
12.335125,0.48051578,0.77449846
12.340125,0.46892574,0.79064429
12.346125,0.52840012,0.72377032
12.350125,0.56340611,0.59376878
12.356125,0.67003554,0.35892427
12.360125,0.67512268,0.34366655
12.365125,0.77517563,-0.046124265
12.370125,0.67735988,0.026394172
12.375125,0.63932836,-0.012182433
12.380125,0.57725799,-0.10044798
12.385125,0.47723097,-0.25366062
12.390125,0.3685956,-0.39743
12.396125,0.27040151,-0.58521086
12.400125,0.21838763,-0.65377486
12.406125,0.18337955,-0.66050053
12.410125,0.11367585,-0.4973222
12.415125,0.01823801,-0.25308439
12.421125,-0.0029845925,0.27161822
12.425125,-0.044768952,0.51507163
12.431125,-0.071389079,0.74941391
12.435125,-0.038657401,0.93660086
12.440125,-0.013709735,0.87797785
12.446125,0.087599166,0.59822959
12.450125,0.14456719,0.31511289
12.456125,0.24972591,-0.08151678
12.460125,0.37435147,-0.5036397
12.465125,0.39312753,-0.62603694
12.471125,0.52273446,-0.52153134
12.475125,0.59160036,-0.36871111
12.480125,0.66575938,-0.25171947
12.485125,0.73543262,-0.090538397
12.490125,0.79715699,0.044449769
12.495125,0.74435359,-0.027880473
12.500125,0.71732932,-0.065354146
12.505125,0.69377929,-0.08853855
12.511125,0.66527045,-0.075139053
12.515125,0.63113022,-0.023828758
12.521125,0.61741143,0.046786156
12.525125,0.51710445,0.22504751
12.530125,0.50779617,0.25995228
12.536125,0.50276649,0.24724071
12.540125,0.50220472,0.26788402
12.546125,0.36864701,0.044647221
12.550125,0.41382399,0.057664245
12.555125,0.3243708,-0.057643346
12.560625,0.21988475,-0.16889809
12.565625,0.14820066,-0.11957333
12.570625,0.096890926,-0.095894001
12.575625,0.0094356965,-0.054704987
12.580625,-0.0309583,0.037651703
12.585625,-0.058481529,0.13685565
12.591625,-0.089153178,0.31896633
12.595625,-0.12779063,0.45000225
12.600625,-0.098157227,0.51782268
12.605625,-0.31579113,0.73962468
12.610625,-0.41186896,0.76796186
12.616625,-0.52657771,0.51655644
12.620625,-0.66340351,0.35392192
12.626625,-0.82004344,0.090441711
12.630625,-0.90181112,0.067145467
12.635625,-0.85677445,0.059747256
12.640625,-0.89822024,0.084154397
12.645625,-0.86562979,0.075081907
12.650625,-0.86546272,0.064625613
12.656625,-0.85391891,0.031716734
12.660625,-0.81726837,0.0092430012
12.665625,-0.79717952,-0.020418249
12.670625,-0.74414575,-0.15824127
12.675625,-0.67373908,-0.24691716
12.681625,-0.5878039,-0.37996662
12.685625,-0.43914452,-0.46148247
12.690625,-0.17995107,-0.55075741
12.695625,-0.063596308,-0.49661475
12.700625,0.10454123,-0.43169028
12.706625,0.36360961,-0.36677685
12.710625,0.382833,-0.13310334
12.715625,0.450358,-0.042879064
12.720625,0.44321758,-0.036616866
12.725625,0.38872185,-0.14046389
12.730625,0.30365291,-0.30061013
12.736625,0.20720011,-0.47231695
12.740625,0.1265468,-0.5616976
12.746625,0.032721814,-0.79978609
12.750625,-0.071320221,-0.63681829
12.755625,-0.060852524,-0.73209321
12.761625,-0.031640872,-0.73590022
12.765625,-0.0081323152,-0.56814712
12.770625,-0.038882628,-0.58899325
12.775625,-0.12884708,-0.56723362
12.780625,-0.26889324,-0.43596616
12.786625,-0.455502,-0.11509856
12.790625,-0.55884045,0.14800903
12.795625,-0.64560217,0.52866882
12.800625,-0.61067307,0.61595315
12.805625,-0.59329295,0.64799541
12.810625,-0.56190985,0.71987599
12.816625,-0.51131612,0.81625313
12.820625,-0.48405075,0.85290307
12.826625,-0.48438409,0.81483036
12.830625,-0.49838755,0.80275017
12.835625,-0.56052303,0.63693994
12.840125,-0.62258059,0.46674171
12.845125,-0.71887726,0.31526715
12.850125,-0.72011393,0.13071476
12.855125,-0.63949072,-0.086266764
12.861125,-0.56410158,-0.43726769
12.865125,-0.46243903,-0.48370093
12.870125,-0.38664693,-0.54824024
12.875125,-0.35906789,-0.56602943
12.880125,-0.36081034,-0.53571367
12.886125,-0.36560968,-0.47635958
12.890125,-0.36946791,-0.40125844
12.896125,-0.3142606,-0.21284884
12.900125,-0.30869687,0.050134651
12.905125,-0.23993008,0.25786996
12.911125,-0.12139928,0.45819297
12.915125,-0.039586753,0.62739444
12.920125,0.096420228,0.64758277
12.925125,0.20328639,0.57857543
12.930125,0.29227394,0.40756053
12.936125,0.36140543,0.17167538
12.940125,0.40239435,0.0048375838
12.946125,0.40561497,-0.16706949
12.950125,0.44414786,-0.41951641
12.955125,0.43830103,-0.53123516
12.960125,0.4607127,-0.55386221
12.965125,0.46488667,-0.61606228
12.971125,0.44942752,-0.6779784
12.975125,0.42463964,-0.79030627
12.980125,0.39684632,-1.001909
12.985125,0.35657921,-1.1680006
12.990125,0.36896071,-1.2351487
12.995125,0.36496341,-1.228474
13.001125,0.26818475,-0.99787128
13.005125,0.16698964,-0.74784619
13.010125,0.086627513,-0.49298924
13.016125,0.032372002,-0.15351152
13.020125,0.052485514,-0.093065627
13.025125,0.068213835,-0.13740396
13.030125,0.028176334,-0.20875032
13.035125,0.018347071,-0.22593957
13.040125,0.027404888,-0.24898447
13.045125,0.065747947,-0.17785922
13.050125,0.13667342,-0.039893437
13.056125,0.25993791,0.19542329
13.060125,0.36791489,0.41554129
13.066125,0.56470096,0.79864335
13.070125,0.74084139,1.0636995
13.075125,0.66564518,1.0287281
13.080125,0.77079767,0.91504437
13.085125,0.92957491,0.62787664
13.090125,1.072489,0.36926803
13.096125,1.1577321,0.13526304
13.100125,1.249198,0.030778443
13.105125,1.2245508,0.017356088
13.110125,1.2074962,0.02495289
13.115125,1.1743068,0.018284503
13.120125,1.1413116,0.001922159
13.126125,1.1016883,-0.013730025
13.130125,1.0762926,-0.017126786
13.136125,1.03959,-0.0086892573
13.140125,1.0149868,0.0347226
13.145125,1.0355226,-0.01266264
13.150125,0.96788228,0.0015774944
13.155125,0.93113929,0.03555182
13.161125,0.82708323,0.16086861
13.165125,0.77264142,0.34329316
13.170125,0.36659807,0.43528441
13.175125,0.46488777,0.7679643
13.180125,0.3196137,1.0125173
13.186125,0.16493239,1.2224125
13.190125,0.15330479,1.1964976
13.195125,0.10178932,1.1520056
13.201125,0.068298824,1.278417
13.205125,-0.0015521001,1.1912744
13.210125,0.046508957,1.0408444
13.216125,0.10674234,0.81640387
13.220125,0.12464789,0.69593716
13.226125,0.072370037,0.32482785
13.230125,0.023240009,-0.21602377
13.235125,-0.091204315,-0.75819176
13.240125,-0.21681105,-0.90571868
13.245125,-0.28277731,-1.0243481
13.250125,-0.2612572,-1.050284
13.255125,-0.27838004,-1.0672188
13.260125,-0.30125815,-1.0791209
13.265125,-0.32750982,-1.0986423
13.270125,-0.35743922,-1.1373954
13.275125,-0.37445855,-1.1645118
13.280125,-0.40580601,-1.1698387
13.285125,-0.4646664,-1.0815805
13.291125,-0.61832047,-0.76831609
13.295125,-0.69363964,-0.61166
13.301125,-0.80090231,-0.36443815
13.305125,-0.84680784,-0.25859216
13.310125,-0.95527261,-0.094193354
13.315125,-0.96569091,-0.06045178
13.320125,-0.95581442,-0.15221672
13.326125,-1.0161749,-0.11170734
13.330125,-0.98355466,-0.13281238
13.335125,-1.0825979,-0.1395136
13.340125,-1.0311177,-0.13239506
13.345125,-1.0489248,-0.13527183
13.351125,-1.0354342,-0.12726437
13.355125,-1.0411682,-0.072772644
13.361125,-1.0279248,-0.080222085
13.365125,-1.0333128,-0.10310887
13.370125,-1.0131942,-0.09136378
13.376125,-0.98571461,-0.089034833
13.380125,-0.97457957,-0.12522185
13.386125,-0.86987799,-0.15923727
13.390125,-0.9582653,-0.055644196
13.395125,-0.95191687,-0.093532413
13.401125,-0.96798569,-0.018198468
13.405125,-0.9261865,-0.061983079
13.411125,-0.9429239,-0.018021608
13.415125,-0.97174215,-0.051723149
13.420125,-0.93378264,-0.025664264
13.425125,-0.94130415,-0.013906757
13.430125,-0.90772808,-0.01146115
13.436125,-0.83128858,0.16508815
13.440125,-0.79287165,0.37598169
13.445125,-0.67967278,0.50044411
13.450125,-0.59251207,0.69728255
13.455125,-0.52545363,0.80640352
13.461125,-0.44437736,0.94768757
13.465125,-0.53085655,0.92192566
13.470125,-0.41475874,1.0400386
13.476125,-0.3772575,1.1074024
13.480125,-0.32586503,1.1252339
13.486125,-0.26776332,1.1550522
13.490125,-0.25024208,1.0101273
13.495125,-0.26943067,1.1367742
13.501125,-0.21469481,1.1119081
13.505125,-0.085653827,0.9292717
13.510125,0.029300092,0.73121029
13.516125,0.17827311,0.37697762
13.520125,0.28056237,0.1010959
13.525125,0.42298287,-0.22557001
13.530125,0.46661317,-0.11616772
13.535125,0.57328427,0.0250482
13.541125,0.59196216,-0.01023508
13.545125,0.61283273,-0.013889616
13.550125,0.6308639,-0.018843714
13.556125,0.6400103,-0.039041601
13.560125,0.64546281,-0.055246964
13.566125,0.63352334,-0.079947568
13.570125,0.62370825,-0.10403636
13.576125,0.6040886,-0.12525526
13.580125,0.59411603,-0.075514644
13.585125,0.57544321,-0.045603029
13.590125,0.5597527,-0.034013085
13.595125,0.52956128,-0.11579322
13.600125,0.4861778,-0.21746622
13.606125,0.41814107,-0.34171981
13.610125,0.37306839,-0.44785526
13.616125,0.29219532,-0.58610982
13.620125,0.13717544,-0.79091585
13.625125,0.25008926,-0.47222629
13.630625,0.250175,-0.23249042
13.635625,0.20481616,-0.13762385
13.640625,0.2308065,0.023237554
13.646625,0.26476097,0.10467587
13.650625,0.25709793,0.049571671
13.655625,0.33867094,0.1640211
13.660625,0.3324765,-0.11971171
13.665625,0.386096,-0.070265815
13.670625,0.37946209,-0.10105964
13.675625,0.37620524,-0.083841935
13.680625,0.32681105,-0.016236423
13.686625,0.187253,0.038243238
13.690625,0.096506834,0.048390314
13.696625,-0.019993715,0.031439222
13.700625,-0.16038877,0.032349627
13.705625,-0.27102315,-0.082131855
13.711625,-0.3723568,-0.21202473
13.715625,-0.40310231,-0.31664738
13.720625,-0.21297306,-0.35222629
13.725625,-0.33522975,-0.58153641
13.730625,-0.27326685,-0.64464658
13.736625,-0.12508576,-0.74651998
13.740625,-0.089687899,-0.75481236
13.745625,-0.00099809316,-0.76198298
13.750625,0.1049882,-0.80923802
13.755625,0.21128169,-0.78866029
13.761625,0.32816061,-0.77161467
13.765625,0.34679085,-0.61597067
13.771625,0.44099268,-0.48918837
13.775625,0.4542315,-0.33484894
13.780625,0.49371248,-0.27030814
13.786625,0.46302065,-0.20685546
13.790625,0.43375188,-0.19520725
13.796625,0.42691329,-0.1921799
13.800625,0.37678227,-0.055018958
13.805625,0.28790262,0.2104467
13.810625,0.212375,0.22186707
13.815625,0.197188,0.33781505
13.820625,0.15322563,0.46210435
13.826625,0.10950977,0.54785562
13.830625,-0.0016999538,0.75554371
13.835625,-0.10327755,0.92120075
13.840625,-0.14844745,1.0133631
13.845625,-0.2027936,0.98789603
13.850625,-0.26930347,0.92247117
13.856625,-0.32212359,0.88034391
